property,insName,fCode,fName,price,earn1,earn3,earn5,fee,fClassCode,largeType,smallType,fSize,manager,trustee,riskClass,earnDev
일반,BNP파리바카디프생명,KLVL78J1912,ELS인컴조기지급형J1912,1000.14,39.31,-,-,0.7,21705AA011005200Z,국내투자,기타형,6.04,신한자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78J2001,ELS인컴조기지급형J2001,1007.73,39,-,-,0.7,21705AA011005200Z,국내투자,기타형,5.64,신한자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78J2003,ELS인컴조기지급형J2003,1032.63,4.15,-,-,0.68,21705AA011005200Z,국내투자,기타형,0.48,신한자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78O1609,ELS인컴조기지급형O1609,1168.83,9.07,16.6,-,0.7,21705AA011005200Z,국내투자,기타형,42.48,신한자산운용,국민은행,4,5.324514062
일반,BNP파리바카디프생명,KLVL78O1610,ELS인컴조기지급형O1610,1162.86,22.74,15.52,-,0.7,21705AA011005200Z,국내투자,기타형,26.63,신한자산운용,국민은행,4,5.10531096
일반,BNP파리바카디프생명,KLVL78O1611,ELS인컴조기지급형O1611,1121.4,6.35,12.75,-,0.7,21705AA011005200Z,국내투자,기타형,36.22,신한자산운용,국민은행,5,4.5254834
일반,BNP파리바카디프생명,KLVL78O1612,ELS인컴조기지급형O1612,1080.11,3.97,10.58,-,0.7,21705AA011005200Z,국내투자,기타형,29.97,신한자산운용,국민은행,5,4.673975824
일반,BNP파리바카디프생명,KLVL78O1701,ELS인컴조기지급형O1701,1155.13,16.48,23.69,-,0.7,21705AA011005200Z,국내투자,기타형,18.81,신한자산운용,국민은행,4,5.098239892
일반,BNP파리바카디프생명,KLVL78O1702,ELS인컴조기지급형O1702,1172.46,12.57,17.12,-,0.7,21705AA011005200Z,국내투자,기타형,79.78,신한자산운용,국민은행,5,3.217335854
일반,BNP파리바카디프생명,KLVL78O1703,ELS인컴조기지급형O1703,1139.95,9.09,16.69,-,0.7,21705AA011005200Z,국내투자,기타형,96.82,신한자산운용,국민은행,4,5.374011537
일반,BNP파리바카디프생명,KLVL78O1704,ELS인컴조기지급형O1704,1134.84,22.78,15.66,-,0.7,21705AA011005200Z,국내투자,기타형,94.51,신한자산운용,국민은행,4,5.034600282
일반,BNP파리바카디프생명,KLVL78O1705,ELS인컴조기지급형O1705,1093.98,6.39,12.88,-,0.7,21705AA011005200Z,국내투자,기타형,38.66,신한자산운용,국민은행,5,4.58912301
일반,BNP파리바카디프생명,KLVL78O1706,ELS인컴조기지급형O1706,1052.5,3.9,10.47,-,0.7,21705AA011005200Z,국내투자,기타형,6.13,신한자산운용,국민은행,5,4.645691552
일반,BNP파리바카디프생명,KLVL78O1707,ELS인컴조기지급형O1707,1134.79,16.4,24.17,-,0.7,21705AA011005200Z,국내투자,기타형,5.5,신한자산운용,국민은행,4,5.49421969
일반,BNP파리바카디프생명,KLVL78I1509,ELS인컴주가지수연계형I1509,1232.67,9.09,16.65,27.48,0.7,21705AA011005200Z,국내투자,기타형,10.54,신한자산운용,국민은행,4,5.345727266
일반,BNP파리바카디프생명,KLVL78I1510,ELS인컴주가지수연계형I1510,1225.08,17.75,19.04,33.56,0.7,21705AA011005200Z,국내투자,기타형,14.99,KB자산운용,국민은행,5,0.912167748
일반,BNP파리바카디프생명,KLVL78I1511,ELS인컴주가지수연계형I1511,1203.42,7.75,14.31,32.58,0.7,21705AA011005200Z,국내투자,기타형,21.86,KB자산운용,국민은행,5,4.638620485
일반,BNP파리바카디프생명,KLVL78I1512,ELS인컴주가지수연계형I1512,1138.02,3.86,10.53,21.3,0.7,21705AA011005200Z,국내투자,기타형,25.39,신한자산운용,국민은행,5,4.716402231
일반,BNP파리바카디프생명,KLVL78I1601,ELS인컴주가지수연계형I1601,1221.21,16.05,23.39,27.85,0.7,21705AA011005200Z,국내투자,기타형,25.38,KB자산운용,국민은행,4,5.190163774
일반,BNP파리바카디프생명,KLVL78I1602,ELS인컴주가지수연계형I1602,1259.73,14.41,19.09,30.16,0.7,21705AA011005200Z,국내투자,기타형,16.27,KB자산운용,국민은행,5,3.309259736
일반,BNP파리바카디프생명,KLVL78F1406,ELS프로적립형1406,934.37,18.13,10.5,32.12,0.7,21705AA011005200Z,국내투자,기타형,5.19,신한자산운용,국민은행,4,5.39522474
일반,BNP파리바카디프생명,KLVL78F1407,ELS프로적립형1407,918.59,16.86,12.42,32.3,0.7,21705AA011005200Z,국내투자,기타형,20.97,신한자산운용,국민은행,5,3.139554108
일반,BNP파리바카디프생명,KLVL78F1408,ELS프로적립형1408,934.18,21,13.41,34.67,0.7,21705AA011005200Z,국내투자,기타형,28.8,신한자산운용,국민은행,4,5.366940469
일반,BNP파리바카디프생명,KLVL78F1409,ELS프로적립형1409,895,19.22,11.36,30.69,0.7,21705AA011005200Z,국내투자,기타형,40.58,신한자산운용,국민은행,4,5.5578593
일반,BNP파리바카디프생명,KLVL78F1410,ELS프로적립형1410,878.1,19.34,10.84,27.71,0.7,21705AA011005200Z,국내투자,기타형,58.46,신한자산운용,국민은행,4,6.01040764
일반,BNP파리바카디프생명,KLVL78F1411,ELS프로적립형1411,917.51,22.74,13.87,30.93,0.7,21705AA011005200Z,국내투자,기타형,19.84,신한자산운용,국민은행,4,6.272037149
일반,BNP파리바카디프생명,KLVL78F1412,ELS프로적립형1412,870.83,20.77,10.46,24.4,0.7,21705AA011005200Z,국내투자,기타형,48.04,신한자산운용,국민은행,4,7.290270914
일반,BNP파리바카디프생명,KLVL78F1501,ELS프로적립형1501,858.61,20.6,10.34,24.68,0.7,21705AA011005200Z,국내투자,기타형,20.33,신한자산운용,국민은행,4,7.254915575
일반,BNP파리바카디프생명,KLVL78F1502,ELS프로적립형1502,835.39,20.21,12.86,26.01,0.7,21705AA011005200Z,국내투자,기타형,39.59,신한자산운용,국민은행,4,5.197234842
일반,BNP파리바카디프생명,KLVL78F1503,ELS프로적립형1503,779.52,21.82,10.02,21.39,0.7,21705AA011005200Z,국내투자,기타형,101.9,신한자산운용,국민은행,4,8.343860018
일반,BNP파리바카디프생명,KLVL78F1504,ELS프로적립형1504,796.36,21.01,9.51,19.63,0.7,21705AA011005200Z,국내투자,기타형,63.24,신한자산운용,국민은행,4,8.131727984
일반,BNP파리바카디프생명,KLVL78F1505,ELS프로적립형1505,818.12,22.45,10.85,18.8,0.7,21705AA011005200Z,국내투자,기타형,41.28,신한자산운용,국민은행,4,8.202438662
일반,BNP파리바카디프생명,KLVL78F1506,ELS프로적립형1506,849.52,20.6,9.4,14.94,0.7,21705AA011005200Z,국내투자,기타형,54.83,신한자산운용,국민은행,4,7.919595949
일반,BNP파리바카디프생명,KLVL78F1507,ELS프로적립형1507,913.86,22.97,10.81,14.82,0.7,21705AA011005200Z,국내투자,기타형,30.26,신한자산운용,국민은행,4,8.598418459
일반,BNP파리바카디프생명,KLVL78F1508,ELS프로적립형1508,953.11,18.94,9.65,11.66,0.7,21705AA011005200Z,국내투자,기타형,40.02,신한자산운용,국민은행,4,6.569021997
일반,BNP파리바카디프생명,KLVL78F1509,ELS프로적립형1509,956.52,20.07,8.99,11.1,0.7,21705AA011005200Z,국내투자,기타형,31.1,신한자산운용,국민은행,4,7.834743136
일반,BNP파리바카디프생명,KLVL78F1510,ELS프로적립형1510,925.39,18.69,8.26,9.09,0.7,21705AA011005200Z,국내투자,기타형,26.55,신한자산운용,국민은행,4,7.375123728
일반,BNP파리바카디프생명,KLVL78F1511,ELS프로적립형1511,931.48,19.87,7.12,6.07,0.7,21705AA011005200Z,국내투자,기타형,23.91,신한자산운용,국민은행,4,9.01561146
일반,BNP파리바카디프생명,KLVL78F1512,ELS프로적립형1512,969.81,18.21,8.7,4.28,0.7,21705AA011005200Z,국내투자,기타형,19.54,신한자산운용,국민은행,4,6.724585489
일반,BNP파리바카디프생명,KLVL78F1601,ELS프로적립형1601,953.99,18.81,6.67,1.1,0.7,21705AA011005200Z,국내투자,기타형,7.78,신한자산운용,국민은행,4,8.584276324
일반,BNP파리바카디프생명,KLVL78F1602,ELS프로적립형1602,942.68,20.95,7.62,-0.57,0.7,21705AA011005200Z,국내투자,기타형,2.71,신한자산운용,국민은행,4,9.425733393
일반,BNP파리바카디프생명,KLVL78F1603,ELS프로적립형1603,896.08,18.81,5.1,-10.42,0.7,21705AA011005200Z,국내투자,기타형,10.71,신한자산운용,국민은행,4,9.69443397
일반,BNP파리바카디프생명,KLVL78F1604,ELS프로적립형1604,944.19,19.16,6.91,-,0.7,21705AA011005200Z,국내투자,기타형,10.42,신한자산운용,국민은행,4,8.66205807
일반,BNP파리바카디프생명,KLVL78F1605,ELS프로적립형1605,939.85,17.66,6.83,-,0.7,21705AA011005200Z,국내투자,기타형,19.35,신한자산운용,국민은행,4,7.65796644
일반,BNP파리바카디프생명,KLVL78F1606,ELS프로적립형1606,924.47,16.79,5,-,0.7,21705AA011005200Z,국내투자,기타형,21.41,신한자산운용,국민은행,4,8.33678895
일반,BNP파리바카디프생명,KLVL78F1607,ELS프로적립형1607,945.66,18.82,5.92,-,0.7,21705AA011005200Z,국내투자,기타형,7.88,신한자산운용,국민은행,4,9.121677477
일반,BNP파리바카디프생명,KLVL78F1608,ELS프로적립형1608,946.71,17.9,5,-,0.7,21705AA011005200Z,국내투자,기타형,4.11,신한자산운용,국민은행,4,9.121677477
일반,BNP파리바카디프생명,KLVL78B1608,ELS프로적립형B1608,970.39,21.78,8.55,-,0.7,21705AA011005200Z,국내투자,기타형,6.12,신한자산운용,국민은행,4,9.355022715
일반,BNP파리바카디프생명,KLVL78B1609,ELS프로적립형B1609,937.1,19.32,5.62,-,0.7,21705AA011005200Z,국내투자,기타형,22.67,신한자산운용,국민은행,4,9.687362902
일반,BNP파리바카디프생명,KLVL78ELF10,ELS프로주가지수연계형10호,1306.88,11.15,22.11,41.72,0.7,21705AA011005200Z,국내투자,기타형,58.29,KB자산운용,국민은행,4,7.749890322
일반,BNP파리바카디프생명,KLVL78ELF11,ELS프로주가지수연계형11호,1363.31,13.68,19.7,51.18,0.7,21705AA011005200Z,국내투자,기타형,72.95,KB자산운용,국민은행,5,4.256782823
일반,BNP파리바카디프생명,KLVL78ELF12,ELS프로주가지수연계형12호,1374.44,14.95,17.49,56.42,0.7,21705AA011005200Z,국내투자,기타형,75.86,KB자산운용,국민은행,5,1.796051224
일반,BNP파리바카디프생명,KLVL78ELF13,ELS프로주가지수연계형13호,1338.45,13.05,13.67,80.17,0.7,21705AA011005200Z,국내투자,기타형,116.14,KB자산운용,국민은행,6,0.438406204
일반,BNP파리바카디프생명,KLVL78ELF14,ELS프로주가지수연계형14호,1314.86,15.17,12.37,73.51,0.7,21705AA011005200Z,국내투자,기타형,77.13,KB자산운용,국민은행,5,1.979898987
일반,BNP파리바카디프생명,KLVL78EL15A,ELS프로주가지수연계형15A호,1287.55,28.71,9.32,60.68,0.7,21705AA011005200Z,국내투자,기타형,27.83,KB자산운용,국민은행,3,13.71080049
일반,BNP파리바카디프생명,KLVL78EL15B,ELS프로주가지수연계형15B호,1280.55,35.22,8.74,59.94,0.7,21705AA011005200Z,국내투자,기타형,36.45,KB자산운용,국민은행,2,18.72418757
일반,BNP파리바카디프생명,KLVL78EL16B,ELS프로주가지수연계형16B호,1271.03,16.29,22.27,42.05,0.7,21705AA011005200Z,국내투자,기타형,80.1,KB자산운용,국민은행,5,4.228498551
일반,BNP파리바카디프생명,KLVL780ELF1,ELS프로주가지수연계형1호,1419.47,13.28,13.83,80.45,0.7,21705AA011005200Z,국내투자,기타형,11.01,KB자산운용,국민은행,6,0.38890873
일반,BNP파리바카디프생명,KLVL780ELF2,ELS프로주가지수연계형2호,1402.88,15.14,12.38,73.38,0.7,21705AA011005200Z,국내투자,기타형,70.77,KB자산운용,국민은행,5,1.951614716
일반,BNP파리바카디프생명,KLVL780ELF3,ELS프로주가지수연계형3호,1367.7,29.07,9.86,61.74,0.7,21705AA011005200Z,국내투자,기타형,107.73,KB자산운용,국민은행,3,13.58352127
일반,BNP파리바카디프생명,KLVL780ELF4,ELS프로주가지수연계형4호,1347.1,11.14,22.37,41.98,0.7,21705AA011005200Z,국내투자,기타형,124.86,KB자산운용,국민은행,4,7.940809153
일반,BNP파리바카디프생명,KLVL780ELF5,ELS프로주가지수연계형5호,1401.6,13.68,19.61,50.78,0.7,21705AA011005200Z,국내투자,기타형,56.39,KB자산운용,국민은행,5,4.193143212
일반,BNP파리바카디프생명,KLVL780ELF6,ELS프로주가지수연계형6호,1414.21,14.98,17.46,56.36,0.7,21705AA011005200Z,국내투자,기타형,65.12,KB자산운용,국민은행,5,1.753624817
일반,BNP파리바카디프생명,KLVL780ELF7,ELS프로주가지수연계형7호,1376,13.15,13.71,80.08,0.7,21705AA011005200Z,국내투자,기타형,90.56,KB자산운용,국민은행,6,0.395979797
일반,BNP파리바카디프생명,KLVL780ELF8,ELS프로주가지수연계형8호,1351.43,15.15,12.36,73.52,0.7,21705AA011005200Z,국내투자,기타형,86.59,KB자산운용,국민은행,5,1.97282792
일반,BNP파리바카디프생명,KLVL780ELF9,ELS프로주가지수연계형9호,1327.08,28.84,9.4,60.9,0.7,21705AA011005200Z,국내투자,기타형,85.31,KB자산운용,국민은행,3,13.74615583
일반,BNP파리바카디프생명,KLVL78A1608,ELS프로주가지수연계형A1608,1180.27,20.84,15.62,-,0.7,21705AA011005200Z,국내투자,기타형,8.47,신한자산운용,국민은행,5,3.691097398
일반,BNP파리바카디프생명,KLVL78A1609,ELS프로주가지수연계형A1609,1162.51,25.88,15.34,-,0.7,21705AA011005200Z,국내투자,기타형,30.4,신한자산운용,국민은행,4,7.452905474
일반,BNP파리바카디프생명,KLVL78A1610,ELS프로주가지수연계형A1610,1085.32,24,7.25,-,0.7,21705AA011005200Z,국내투자,기타형,14.68,신한자산운용,국민은행,3,11.84403858
일반,BNP파리바카디프생명,KLVL78A1611,ELS프로주가지수연계형A1611,1128.59,29.34,10.49,-,0.7,21705AA011005200Z,국내투자,기타형,20.72,신한자산운용,국민은행,3,13.32896283
일반,BNP파리바카디프생명,KLVL78A1612,ELS프로주가지수연계형A1612,1124.46,16.31,22.14,-,0.7,21705AA011005200Z,국내투자,기타형,26.48,신한자산운용,국민은행,5,4.122432534
일반,BNP파리바카디프생명,KLVL78A1701,ELS프로주가지수연계형A1701,1188.34,7.32,18.22,-,0.7,21705AA011005200Z,국내투자,기타형,57.5,신한자산운용,국민은행,4,7.707463915
일반,BNP파리바카디프생명,KLVL78A1702,ELS프로주가지수연계형A1702,1149.74,20.9,15.6,-,0.7,21705AA011005200Z,국내투자,기타형,89.14,신한자산운용,국민은행,5,3.74766594
일반,BNP파리바카디프생명,KLVL78A1703,ELS프로주가지수연계형A1703,1132.38,25.9,15.32,-,0.7,21705AA011005200Z,국내투자,기타형,135.67,신한자산운용,국민은행,4,7.481189745
일반,BNP파리바카디프생명,KLVL78A1704,ELS프로주가지수연계형A1704,1057.06,24.02,7.25,-,0.7,21705AA011005200Z,국내투자,기타형,106.83,신한자산운용,국민은행,3,11.85818072
일반,BNP파리바카디프생명,KLVL78A1705,ELS프로주가지수연계형A1705,1103.07,29.56,10.72,-,0.7,21705AA011005200Z,국내투자,기타형,19.46,신한자산운용,국민은행,3,13.32189176
일반,BNP파리바카디프생명,KLVL78A1706,ELS프로주가지수연계형A1706,1094.53,16.33,22.07,-,0.7,21705AA011005200Z,국내투자,기타형,15.71,신한자산운용,국민은행,5,4.058792924
일반,BNP파리바카디프생명,KLVL78A1707,ELS프로주가지수연계형A1707,1159.5,7.33,18.15,-,0.7,21705AA011005200Z,국내투자,기타형,5.79,신한자산운용,국민은행,4,7.650895372
일반,BNP파리바카디프생명,KLVL78H1707,ELS프로주가지수연계형H1707,1138.88,36.43,15.42,-,0.7,21705AA011005200Z,국내투자,기타형,7.76,신한자산운용,국민은행,3,14.85631347
일반,BNP파리바카디프생명,KLVL78H1708,ELS프로주가지수연계형H1708,1144.06,14.44,17.99,-,0.7,21705AA011005200Z,국내투자,기타형,15.28,신한자산운용,국민은행,5,2.510229073
일반,BNP파리바카디프생명,KLVL78H1709,ELS프로주가지수연계형H1709,1110.57,14.53,15.86,-,0.7,21705AA011005200Z,국내투자,기타형,19.36,신한자산운용,국민은행,5,0.940452019
일반,BNP파리바카디프생명,KLVL78H1710,ELS프로주가지수연계형H1710,1123.19,24.5,19.6,-,0.7,21705AA011005200Z,국내투자,기타형,24.8,신한자산운용,국민은행,5,3.464823228
일반,BNP파리바카디프생명,KLVL78H1711,ELS프로주가지수연계형H1711,982.59,0.41,5.47,-,0.7,21705AA011005200Z,국내투자,기타형,25.15,신한자산운용,국민은행,5,3.577960313
일반,BNP파리바카디프생명,KLVL78H1712,ELS프로주가지수연계형H1712,1033,12.11,17.66,-,0.7,21705AA011005200Z,국내투자,기타형,18.29,신한자산운용,국민은행,5,3.924442636
일반,BNP파리바카디프생명,KLVL78H1801,ELS프로주가지수연계형H1801,1139.59,17.38,22.66,-,0.7,21705AA011005200Z,국내투자,기타형,17.84,신한자산운용,국민은행,5,3.733523805
일반,BNP파리바카디프생명,KLVL78H1802,ELS프로주가지수연계형H1802,1119.69,18.47,17.89,-,0.7,21705AA011005200Z,국내투자,기타형,50.55,신한자산운용,국민은행,6,0.410121933
일반,BNP파리바카디프생명,KLVL78H1803,ELS프로주가지수연계형H1803,1111.84,22.63,11.15,-,0.7,21705AA011005200Z,국내투자,기타형,51.01,신한자산운용,국민은행,4,8.117585848
일반,BNP파리바카디프생명,KLVL78H1804,ELS프로주가지수연계형H1804,1105.44,25.83,-,-,0.7,21705AA011005200Z,국내투자,기타형,36.6,신한자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78H1805,ELS프로주가지수연계형H1805,1010.29,12.18,-,-,0.7,21705AA011005200Z,국내투자,기타형,36.02,신한자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78H1806,ELS프로주가지수연계형H1806,1004.86,31,-,-,0.7,21705AA011005200Z,국내투자,기타형,26.16,신한자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78H1807,ELS프로주가지수연계형H1807,1103.1,36.41,-,-,0.7,21705AA011005200Z,국내투자,기타형,25.13,신한자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78H1808,ELS프로주가지수연계형H1808,1080.76,22.94,-,-,0.7,21705AA011005200Z,국내투자,기타형,25.08,신한자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78H1809,ELS프로주가지수연계형H1809,1074.96,31.82,-,-,0.7,21705AA011005200Z,국내투자,기타형,26.1,신한자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78H1810,ELS프로주가지수연계형H1810,1064.49,50.99,-,-,0.7,21705AA011005200Z,국내투자,기타형,26.91,신한자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78H1811,ELS프로주가지수연계형H1811,1033.67,46.52,-,-,0.7,21705AA011005200Z,국내투자,기타형,11.6,신한자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78H1812,ELS프로주가지수연계형H1812,973.47,19.68,-,-,0.7,21705AA011005200Z,국내투자,기타형,5.46,신한자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78H1901,ELS프로주가지수연계형H1901,1070.7,24.76,-,-,0.7,21705AA011005200Z,국내투자,기타형,9.44,신한자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78H1902,ELS프로주가지수연계형H1902,1067.98,28.67,-,-,0.7,21705AA011005200Z,국내투자,기타형,25.49,신한자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78H1903,ELS프로주가지수연계형H1903,1058.44,34.76,-,-,0.7,21705AA011005200Z,국내투자,기타형,334.6,신한자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78H1904,ELS프로주가지수연계형H1904,974.97,19.55,-,-,0.7,21705AA011005200Z,국내투자,기타형,141.66,KB자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78H1905,ELS프로주가지수연계형H1905,937.82,19.8,-,-,0.7,21705AA011005200Z,국내투자,기타형,55.27,KB자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78H1906,ELS프로주가지수연계형H1906,1005.69,37.25,-,-,0.7,21705AA011005200Z,국내투자,기타형,45.09,KB자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78H1907,ELS프로주가지수연계형H1907,1047.37,36.36,-,-,0.7,21705AA011005200Z,국내투자,기타형,39.61,KB자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78H1908,ELS프로주가지수연계형H1908,1030.13,34.5,-,-,0.7,21705AA011005200Z,국내투자,기타형,20.65,KB자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78H1909,ELS프로주가지수연계형H1909,1029.15,37.23,-,-,0.7,21705AA011005200Z,국내투자,기타형,15.18,KB자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78H1910,ELS프로주가지수연계형H1910,1020.53,40.22,-,-,0.7,21705AA011005200Z,국내투자,기타형,18.02,KB자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78H1911,ELS프로주가지수연계형H1911,1016.82,51.06,-,-,0.7,21705AA011005200Z,국내투자,기타형,12.01,KB자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78H1912,ELS프로주가지수연계형H1912,989.87,46.44,-,-,0.7,21705AA011005200Z,국내투자,기타형,17.81,KB자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78H2001,ELS프로주가지수연계형H2001,966.82,44.24,-,-,0.7,21705AA011005200Z,국내투자,기타형,12.41,KB자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78H2002,ELS프로주가지수연계형H2002,1064.19,7.22,-,-,0.7,21705AA011005200Z,국내투자,기타형,17.35,KB자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78H2003,ELS프로주가지수연계형H2003,1034.83,3.48,-,-,0.7,21705AA011005200Z,국내투자,기타형,9.71,KB자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78H2004,ELS프로주가지수연계형H2004,942.73,-,-,-,0.7,21705AA011005200Z,국내투자,기타형,4.77,KB자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78H2005,ELS프로주가지수연계형H2005,915.13,-,-,-,0.7,21705AA011005200Z,국내투자,기타형,1.11,KB자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78H2006,ELS프로주가지수연계형H2006,933.87,-,-,-,0.7,21705AA011005200Z,국내투자,기타형,3.62,KB자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78H2007,ELS프로주가지수연계형H2007,1004.65,-,-,-,0.7,21705AA011005200Z,국내투자,기타형,7.81,KB자산운용,국민은행,0,-
일반,BNP파리바카디프생명,KLVL78P1501,ELS프로주가지수연계형P1501,1347.72,17.75,23.08,54.3,0.7,21705AA011005200Z,국내투자,기타형,33.8,신한자산운용,국민은행,5,3.768879144
일반,BNP파리바카디프생명,KLVL78P1502,ELS프로주가지수연계형P1502,1289.61,13.9,16.46,59.02,0.7,21705AA011005200Z,국내투자,기타형,40.71,신한자산운용,국민은행,5,1.81019336
일반,BNP파리바카디프생명,KLVL78P1503,ELS프로주가지수연계형P1503,1282.2,20.4,12.92,84.32,0.7,21705AA011005200Z,국내투자,기타형,66.32,KB자산운용,국민은행,4,5.289158723
일반,BNP파리바카디프생명,KLVL78P1504,ELS프로주가지수연계형P1504,1285.64,20.59,13.01,74.4,0.7,21705AA011005200Z,국내투자,기타형,99.26,KB자산운용,국민은행,4,5.359869401
일반,BNP파리바카디프생명,KLVL78P1505,ELS프로주가지수연계형P1505,1240.38,35.15,8.8,60.06,0.7,21705AA011005200Z,국내투자,기타형,83.95,KB자산운용,국민은행,2,18.63226368
일반,BNP파리바카디프생명,KLVL78P1506,ELS프로주가지수연계형P1506,1223.51,16.3,22.08,49.17,0.7,21705AA011005200Z,국내투자,기타형,78.58,신한자산운용,국민은행,5,4.087077195
일반,BNP파리바카디프생명,KLVL78P1507,ELS프로주가지수연계형P1507,1239.12,28.22,13.91,39.54,0.7,21705AA011005200Z,국내투자,기타형,35.79,신한자산운용,국민은행,3,10.11869804
일반,BNP파리바카디프생명,KLVL78P1508,ELS프로주가지수연계형P1508,1249.58,13.92,16.5,31.05,0.7,21705AA011005200Z,국내투자,기타형,55.13,신한자산운용,국민은행,5,1.824335495
일반,BNP파리바카디프생명,KLVL78P1509,ELS프로주가지수연계형P1509,1229.62,25.93,19.2,32.95,0.7,21705AA011005200Z,국내투자,기타형,42.33,신한자산운용,국민은행,5,4.758828637
일반,BNP파리바카디프생명,KLVL78P1510,ELS프로주가지수연계형P1510,1123.73,21.9,5.4,26.29,0.7,21705AA011005200Z,국내투자,기타형,21.9,신한자산운용,국민은행,3,11.66726189
일반,BNP파리바카디프생명,KLVL78P1511,ELS프로주가지수연계형P1511,1184.69,29.49,10.54,29.38,0.7,21705AA011005200Z,국내투자,기타형,22.66,신한자산운용,국민은행,3,13.3996735
일반,BNP파리바카디프생명,KLVL78P1512,ELS프로주가지수연계형P1512,1194.78,16.25,22.16,22.92,0.7,21705AA011005200Z,국내투자,기타형,20.39,KB자산운용,국민은행,5,4.179001077
일반,BNP파리바카디프생명,KLVL78P1601,ELS프로주가지수연계형P1601,1213.88,28.11,14.15,25.39,0.7,21705AA011005200Z,국내투자,기타형,7.79,신한자산운용,국민은행,4,9.871210665
일반,BNP파리바카디프생명,KLVL78P1602,ELS프로주가지수연계형P1602,1218.28,13.87,16.62,29.2,0.7,21705AA011005200Z,국내투자,기타형,2.68,신한자산운용,국민은행,5,1.944543648
일반,BNP파리바카디프생명,KLVL78P1603,ELS프로주가지수연계형P1603,1199.06,25.86,18.93,19.87,0.7,21705AA011005200Z,국내투자,기타형,5.48,신한자산운용,국민은행,5,4.900249994
일반,BNP파리바카디프생명,KLVL78P1604,ELS프로주가지수연계형P1604,1100.58,21.86,5.37,-,0.7,21705AA011005200Z,국내투자,기타형,10.09,신한자산운용,국민은행,3,11.66019082
일반,BNP파리바카디프생명,KLVL78P1605,ELS프로주가지수연계형P1605,1147.29,29.32,10.52,-,0.7,21705AA011005200Z,국내투자,기타형,11.85,신한자산운용,국민은행,3,13.29360749
일반,BNP파리바카디프생명,KLVL78P1606,ELS프로주가지수연계형P1606,1157.05,16.33,22.45,-,0.7,21705AA011005200Z,국내투자,기타형,14.11,KB자산운용,국민은행,5,4.327493501
일반,BNP파리바카디프생명,KLVL78P1607,ELS프로주가지수연계형P1607,1167.12,28.1,13.97,-,0.7,21705AA011005200Z,국내투자,기타형,13.74,신한자산운용,국민은행,4,9.991418818
일반,BNP파리바카디프생명,KLVL78P1608,ELS프로주가지수연계형P1608,1177.11,13.91,16.47,-,0.7,21705AA011005200Z,국내투자,기타형,2.58,신한자산운용,국민은행,5,1.81019336
일반,BNP파리바카디프생명,KLVL780000A,KODEX200인덱스재간접형,1663.05,71,42.07,82.07,0.205,211A450012000031Z,국내투자,주식형,111.62,삼성자산운용,우리은행,2,20.45659918
일반,BNP파리바카디프생명,KLVL780000B,KODEX섹터ETF재간접형,1278.32,72.67,38.66,64.55,0.245,211A450011000041Z,국내투자,주식형,5.29,삼성자산운용,우리은행,2,24.04870163
일반,BNP파리바카디프생명,KLVL780000S,MMF재간접형,1273.38,0.45,3.06,4.94,0.15,21450AA011001100Z,국내투자,채권형,148.8,삼성자산운용,우리은행,5,1.845548699
일반,BNP파리바카디프생명,KLVL780000H,Tops가치주식형,1828.12,95.27,50.37,104.85,0.85,211A450011210000Z,국내투자,주식형,18.61,신한자산운용,우리은행,1,31.74909448
